HOT_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Status,Warning,Type_strain,16S_rRNA,Clone_count,Clone_%,Clone_rank,Synonyms,NCBI_taxon_id,NCBI_pubmed_count,NCBI_nucleotide_count,NCBI_protein_count,Genome_ID,General_info,Cultivability,Phenotypic_characteristics,Prevalence,Disease,References
630,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,heparinolyticus,Named,,,L16487,2,0.01,409,Prevotella heparinolyticus,28113,4,13,1,,N/A,,,,,
632,Bacteria,Firmicutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,hominis,Named,,,AJ002265,1,0,459,Asterococcus hominis|Micromyces hominis|Schizoplasma hominis,2098,1523,396,2358,SEQF1722|SEQF2524,N/A,,,,,
633,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,hominis,Named,,,M35014,47,0.13,133,,2718,134,265,5157,SEQF1604,N/A,,,,,
634,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,hormaechei,Named,,,AJ853890,135,0.39,53,CDC Enteric Group 75,158836,52,871,10375,SEQF2432|SEQF1960|SEQF2489,N/A,,,,,
635,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae [XIV],Johnsonella,ignava,Named,,,X87152,13,0.04,244,,43995,3,183,4532,SEQF1672,N/A,,,,,
636,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,vestrisii,Named,,CCUG 43114,U87774,4,0.01,365,,,0,0,0,,N/A,,,,,
638,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis,Named,,,AB008315,208,0.6,30,,68892,17,920,19667,SEQF1924|SEQF2212|SEQF2213|SEQF2216|SEQF2214|SEQF2215,N/A,,,,,
639,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,infelix,Named,,,AF287802,112,0.32,63,,135082,6,224,4268,SEQF1673,N/A,,,,,
641,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,Named,,,M35019,101,0.29,75,Bacterium influenzae|Coccobacillus pfeifferi|Haemophilus meningitidis|Influenza-bacillus|Mycobacterium influenzae,727,18961,24806,98811,SEQF1227|SEQF1238|SEQF1487|SEQF1758|SEQF1759|SEQF1232|SEQF1235|SEQF1236|SEQF1111|SEQF1112|SEQF1223|SEQF1224|SEQF1226|SEQF1228|SEQF1233|SEQF1234|SEQF1237|SEQF1231|SEQF2050|SEQF2051|SEQF2052,N/A,,,,,
642,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia,inopinata,Named,,,AB029087,6,0.02,332,Bifidobacterium inopinatum,78259,7,64,2913,SEQF1654,N/A,,,,,
643,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,intermedia,Named,,ATCC 25611,L16468,55,0.16,116,Prevotella intermedius|Bacteroides intermedius|Bacteroides melaninogenicus,28131,1567,406,8676,SEQF1065|SEQF2554,"Formerly known as&nbsp;Bacteroides melaninogenicus subsp. intermedius, and then Bacteroides intermedius.&nbsp;&nbsp;&nbsp;Phylogenetic analysis based o&shy;n 16S rRNA sequence comparisons and biochemical characteristics warranted separate genus designation to the genus Prevotella, i.e., Prevotella intermedia [1].","Black pigmented colonies (0.5- 2.0 mm diameter) after anaerobic incubation for 2 days o&shy;n hemin-containing agar media.&nbsp; Hemin is required for growth, Vitamin K is stimulatory.&nbsp; Colonies fluoresce under shortwave UV.","Obligately anaerobic, Gram negative, short rod (0.5 by 2 um). Moderately saccaharolytic, fermenting glucose and other carbohydrates to mainly to succinate and acetate. Cell walls contain meso-diaminopimelic acid, but not KDO or heptose.","Primarily colonizes&nbsp;the gingival crevice, but also found in&nbsp;head, neck, abdominal, and lung infections.&nbsp; Has been isolated from blood.","Although commonly detected in subgingival plaque, P. intermedia has been associated with periodontal disease [2], aggressive periodontitis, necrotizing ulcerative periondontis, endodontic&nbsp;&nbsp;infections [4], and facial gangrene (noma) [5].&nbsp; Has also been linked to coronary artery disease [3].",J Clin Periodontol. 1998 Feb;25(2):134-44[PID:9495612]|Oral Microbiol Immunol. 2005 Aug;20(4):211-5[PID:15943764]|Crit Rev Oral Biol Med. 2000;11(2):159-71[PID:12002813]|J Periodontol. 2007 Sep;78(9):1724-30[PID:17760542]|Int J Syst Bacteriol. 1990 Apr;40(2):205-8[PID:2223612]
644,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,intermedius,Named,,,AF104671,334,0.96,19,,1338,458,965,31194,SEQF2424|SEQF2361|SEQF1703|SEQF1706|SEQF2336|SEQF2363|SEQF2592|SEQF2593,N/A,,,,,
645,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,israelii,Named,,,X82450,107,0.31,68,Actinobacterium israeli|Brevistreptothrix israeli|Cohnistreptothrix israeli|Corynebacterium israeli|Discomyces israeli|Nocardia israeli|Oospora israeli|Proactinomyces israeli|Streptothrix israeli,1659,418,244,4,SEQF1665|SEQF2705,N/A,,,,,
646,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,kingae,Named,,,AY551999,0,0,0,Moraxella kingae|Moraxella kingii,504,301,33004,9710,SEQF2080|SEQF2390|SEQF2327|SEQF2556,N/A,,,,,
648,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,lacrimalis,Dropped,,,D14141,0,0,0,Schleiferella lacrimalis|Peptostreptococcus lacrimalis,33031,3,217,4145,,Taxon 648 was dropped because it is the same as taxon 836. Full name Peptoniphilus lacrimalis was also added to taxon 836 ,,,,,
649,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,lactamica,Named,,,AJ239286,0,0,0,Neisseria lactamicus,486,190,994,18470,SEQF2140|SEQF2141|SEQF1261|SEQF2159,N/A,,,,,
652,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,sp. genosp. 4,Phylotype,,,U87769,1,0,459,,,0,0,0,,N/A,,,,,
653,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,lecithinolyticum,Named,,ATCC 700332|OMZ 684,AF023040,13,0.04,244,Treponema sp. IV:17C:GF6,53418,15,114,4359,SEQF1060|SEQF2462,"Member of o&shy;ne of the 10 phylogenetic groups of oral treponemes [1,4]. Originally detected in subjects with periodontitis as not-yet-cultivated phylotype (Group IV) termed Treponema sp. IV:17C:GF6 [4].&nbsp; Closest cultivable relative is Treponema maltophilum, which also falls in Group IV.","Growth o&shy;n&nbsp;OMIZ-Pat-w/oPC agarose [1], are off-white, diffuse&nbsp;(~3 mm), subsurface colonies after 7 days incubation at 37oC.&nbsp; Will not grow in chemically defined media, e.g., OMIZ-W1 [1], but requires yeast extract or Neopeptone ","Obligately anaerobic, catalase negative, helically coiled with translational motility in broth, especially in media of high viscosity [1].&nbsp; Will creep o&shy;n solid surfaces, such as agar media or glass.&nbsp; Cells are Gram-negative,&nbsp; 0.15 um by 5 um, with a 1-2-1 periplasmic flagellar arrangement.N-acetylglucosamine is required for growth, and D-arabinose, L-fucose or D-ribose enhance growth.&nbsp; Other carbohydrates do not appear to support growth. Lecithin and 1% fetal calf serum inhibits growth.&nbsp; Strains are resistant to rifampicin and fosfomycin.High activities for alkaline phosphatase, acid phosphatase, B-galactosidase, B-glucuronidase, N-acetyl-B-glucosaminidase, phospholipase A, and phospholipase C","Detected in human subgingival plaque, most often in subjects with periodontitis","Association (e.g. diseased vs control sites)&nbsp;in patients with adult periodontitis and rapidly progressive periodontitis [1,3] and endodontic lesions [2].&nbsp; Strong activities of phospholipase A and phospholipase C may serve as potential virulence factors [1]",Arch Oral Biol.2003 Jul;48(7):495-502[PID:12798152]|Int J Syst Bacteriol.1999 Oct;49 Pt 4:1329-39[PID:10555310]|J Clin Microbiol.2006 Sep;44(9):3078-85[PID:16954230]|Oral Microbiol Immunol.2000 Jun;15(3):196-202[PID:11154403]
654,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,lenta,Named,,,AF292375,0,0,0,Bacteroides lentus|Eubacterium lentum|Pseudobacterium lentum,84112,45,30,7952,SEQF1498,N/A,,,,,
655,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae [XV],Eubacterium,limosum,Named,,,M59120,0,0,0,Bacteroides limosus|Butyribacterium limosum|Butyribacterium rettgeri|Mycobacterium limosum,1736,91,24,13635,SEQF1927,N/A,,,,,
656,Bacteria,Firmicutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,lipophilum,Named,,,M24581,0,0,0,Mycoplasma lipophiliae,2117,6,10,2,,N/A,,,,,
658,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,loescheii,Named,,,L16481,0,0,0,Bacteroides loescheii,840,48,415,5717,SEQF2461,N/A,,,,,
659,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,loti,Named,,,U50166,3,0.01,387,Mesorhizobium loti,381,36,2525,51674,SEQF1025|SEQF2763|SEQF2764,N/A,,,,,
660,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Defluvibacter,lusatiensis,Named,,,AJ132378|NR_025312,14,0.04,236,Defluvibacter lusatiensis,89772,3,22,5,,N/A,,,,,
662,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Finegoldia,magna,Named,,ATCC 15794,D14149,0,0,0,Diplococcus magnus|Peptococcus magnus|Peptostreptococcus magnus,1260,68,430,20646,SEQF2061|SEQF2063|SEQF1447|SEQF2435|SEQF1641|SEQF2062|SEQF2642,Finegoldia magna is not believed to be a resident of the human oral cavity. There have been no reports of its isolation verified by molecular sequence analysis.,Forms small (< 0. 5mm diameter) colonies after 48-h anaerobic incubation on Blood Agar plates.,"Gram-positive, large, cocci occurring singly and in pairs, tetrads and clusters [2]. Obligately anaerobic and weakly saccharolytic, producing small amounts of acid from glucose and fructose. Ammonia is produced from glycine but not glutamine. Urease is not produced. The major end-product of metabolism is acetate. The mol % G+C content of the DNA is 32-34.",Not thought to be part of the oral microbiota but has been isolated from extra-oral soft tissue infections of the head and neck.,"It is thought to be part of the female urogenital microbiota and is one of the commonest clinical anaerobic isolates from wounds and abscesses, primarily associated with the gastrointestinal and urogenital tracts. Is unusual among anaerobes in that it can cause infections, which may be serious, alone in pure culture [1].","Clin Microbiol Rev. 1998 Jan;11(1):81-120[PID:9457430]|Bergeys Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1089-1090."
663,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,maltophilia,Named,,,X95923,28,0.08,171,Pseudomonas betle|Pseudomonas maltiphilia|Xanthomonas maltiphilia|Pseudomonas beteli|Pseudomonas maltophilia|Stenotrophomonas africana|Xanthomonas maltophilia,40324,1655,10261,122431,SEQF2360|SEQF1330|SEQF1329|SEQF2174|SEQF2478|SEQF2395|SEQF2396|SEQF2300|SEQF1923|SEQF2515,N/A,,,,,
664,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,maltophilum,Named,,,AF023039,15,0.04,228,,51160,23,38,4593,SEQF1941,N/A,,,,,
665,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,marshii,Named,,,AF481227,4,0.01,365,,189722,4,275,4990,SEQF1915|SEQF2681,N/A,,,,,
666,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii,Named,,,X82065,169,0.48,41,Actinomyces matruchoti|Bacterionema matruchotii|Cladothrix matruchoti|Oospora matruchoti,43768,18,281,11062,SEQF1013|SEQF1648,N/A,,,,,
667,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,medium,Named,,,AF023051,6,0.02,332,,58231,25,51,4661,SEQF1940,N/A,,,,,
669,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,Named,,,AF382273,60,0.17,109,Diplokokkus intracellularis|Micrococcus intracellularis|Micrococcus meningitidis|Neisseria weichselbaumii,487,9744,76975,458330,SEQF1100|SEQF1723|SEQF1916|SEQF1276|SEQF1283|SEQF2284|SEQF2285|SEQF2287|SEQF2286|SEQF2288|SEQF2329|SEQF1275|SEQF1277,N/A,,,,,
671,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,meyeri,Named,,,X82451,0,0,0,Actinobacterium meyer|Actinobacterium meyeri,52773,71,16,3,SEQF2739,N/A,,,,,
673,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae [XI],Peptostreptococcaceae [XI][G-6],[Eubacterium] minutum,Named,,,U13037,19,0.05,205,Eubacterium tardum,76124,0,0,0,SEQF2644,N/A,,,,,
674,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Atopobium,minutum,Named,,,X67148,0,0,0,Lactobacillus minutum|Bacteroides minutum|Eubacterium minutum|Lactobacillus minutus,1381,6,23,1837,SEQF2483,N/A,,,,,
676,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,mirabilis,Named,,,AF008582,30,0.09,164,,584,5393,2096,39620,SEQF1802|SEQF1289|SEQF2433|SEQF2393|SEQF2394|SEQF2512|SEQF2572,N/A,,,,,
677,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mitis,Named,,NCTC 12261,AF003929,1973,5.66,2,,28037,965,6936,92086,SEQF2001|SEQF2002|SEQF1067|SEQF2003|SEQF2217|SEQF2218|SEQF2398|SEQF2219|SEQF2480|SEQF1068|SEQF2337|SEQF2338|SEQF1998|SEQF2339|SEQF2767|SEQF2768,"Heterogenous group of viridans type of streptococci that&nbsp;has had taxonomic revisions.&nbsp; Original type strain, NCTC 3165 (= SK51) clustered with Streptococcus gordonii strains.&nbsp; Proposed NCTC 12261 be replacement type strain of S. mitis&nbsp;[2]. Closely related to S. pneumoniae by 16S rRNA comparisons.",Alpha-hemolytic colonies (0.7- 1.2 mm diameter) o&shy;n blood agar and extensive greening o&shy;n chocolate agar.,"Facultatively anaerobic, Gram positive cocci, approximately 1 um in diameter, that grow in short or long chains in broth cultures.&nbsp;&nbsp;&nbsp;Carbohydrates are femented primarily to lactic acid and no gas. Catalase negative.&nbsp; Cell wall contains riitol teichoic acid and minimal rhamnose.&nbsp;Peptidoglycan type is Lys-direct. G+C content is 41 mol%.[2,3]2&nbsp;biovars of S. mitis differ biochemically and serologically [2,3]",Commonly found o&shy;n most surfaces in the human oral cavity and throat [1].&nbsp; ,"Not usually attributed to disease, especially oral infections.May be involved in infective endocarditis, toxic shock-like syndrome, and neonatal infections.&nbsp;&nbsp;Septicemias have been reported.&nbsp;","Int J Syst Bacteriol. 1989 Oct;39(4):471-84.|J Clin Microbiol. 2005 Nov;43(11):5721-32[PID:16272510]|Bergey&#039;s Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1043-1063."
678,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,moorei,Named,,JCM 10645|CIP 106864,AB031058,20,0.06,198,unclassified Clostridium,102148,28,517,5787,SEQF1152|SEQF1683|SEQF2585,Solobacterium moorei is a sufficiently close phylogenetic relative of Bulleidia extructa for the two species to be in the same genus. No formal proposal has yet been made but the name Bulleidia would take precedence by prior publication.,"After 7 days incubation on Fastidious Anaerobe Agar plates (incorporating 5 % horse blood), colonies are 1 mm in diameter, circular, entire, translucent and umbonate. Growth in broth media is markedly stimulated by the addition of 0.5 % Tween 80 in the presence of fermentable sugars.","Gram-posiitive non-sporing anaerobic bacilli [1]. Cells are short and straight or slightly curved and found singly or in pairs. Strains are saccharolytic fermenting fructose, glucose, maltose and sucrose. Acetate and lactate with trace amounts of succinate are formed as the end-products of metabolism. Arginine is hydrolysed and aesculin hydrolysed by some strains. There is no growth in 20 % bile, hydrogen sulfide and indole are not produced and nitrate is not reduced. Urea is not hydrolysed. The mol % G+C content of the DNA is 37-39.",Isolated from the human tongue and dental plaque. It is a member of only a relatively small number of species that are found in both the mouth and faeces,"Has been associated with halitosis [2,3] and other infections of dental origin [4,5]. There are case reports of this organism causing septicaemia and vascular infections of various types.",J Med Microbiol. 2001 Nov;50(11):947-51[PID:11699590]|J Clin Microbiol. 2003 Feb;41(2):558-63[PID:12574246]|J Am Dent Assoc. 2007 Aug;138(8):1113-20[PID:17670880]|Microbiol Immunol. 2000;44(4):223-7[PID:10832964]|J Dent Res. 2002 Nov;81(11):761-6[PID:12407091]
681,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,mucilaginosa,Named,,ATCC 25296|DSM 20746,X95483,33,0.09,152,Micrococcus mucilaginosus|Stomatococcus mucilaginosus,43675,40,151,12496,SEQF1039|SEQF2197|SEQF1724,N/A,,,,,
682,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,mucosa,Named,,,AJ239282,115,0.33,59,Diplococcus mucosus,488,104,375,9878,SEQF2142|SEQF1175,N/A,,,,,
683,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Simonsiella,muelleri,Named,,,AF328147,5,0.01,343,Caryophanon muelleri,72,1,152,4479,SEQF1652,N/A,,,,,
684,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Mitsuokella,multacida,Named,,,X81878,0,0,0,Bacteroides multiacidus|Mitsuokella multiacidus,52226,4,54,5121,SEQF1092,N/A,,,,,
685,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,multiformis,Named,,,AB182483,2,0.01,409,,282402,3,136,5663,SEQF1986,N/A,,,,,
686,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mutans,Named,,ATCC 25175|NCTC10449,AJ243965,1500,4.3,3,,1309,8717,40092,204358,SEQF2251|SEQF2252|SEQF2262|SEQF2253|SEQF2263|SEQF2254|SEQF2264|SEQF2255|SEQF2265|SEQF2256|SEQF2257|SEQF2258|SEQF2259|SEQF2260|SEQF1069|SEQF2245|SEQF2246|SEQF1382|SEQF2261,"Belongs to a phenotypic group called the mutans streptococci which include S. sobrinus, S. ferus, S. cricetus, S. rattus and serotype ""h"" [4].&nbsp; Phylogenetically distinct from other species of Streptococcus.&nbsp; ","Colonies are whitish about 0.5 to 1 mm that stick to the agar.&nbsp; When media is supplemented with sucrose, puddles of liquid (e.g., soluble extracellular polysaccharide) surround the colonies.&nbsp; ","Facultatively anaerobic, Gram positive cocci (0.5 to 0.75 um in diameter), which occurs in pairs, or short chains [4]&nbsp; Produces extracellular polysaccharides from sucrose by glucosyltransferase (e.g., glucans) and fructoosyltransferases (e.g. fructans).&nbsp; These polysaccharides promotes binding to cell surfaces. Glucose is fermented to L-lactic acid with no gas.&nbsp; Final pH in glucose broth cultures is 4.0 to 4.3.&nbsp; Growth is not inhibited by lower pH.&nbsp; Strains of S. mutans can be distinguished serologically.&nbsp; Peptidoglycan contains glutamic acid, alanine, lysine, glucosamine adn muranmic acid [4]","Commonly detected o&shy;n human teeth in supragingival plaque, and usually associated with caries.&nbsp; Has been isolated from human feces.","Strong association with human dental caries, considered the primary cause of caries, although caries can occur in the absence of S. mutans.&nbsp;&nbsp;&nbsp; Also associated with endodontic lesions, odontogenic infections, infectious endocarditis and cardiovascular disease [2]Is carogenic in experimental animals (rats, hamsters, gerbils, mice and monkey.Vaccines which target S. mutans&nbsp;are being developed to prevent caries formation [1].","Bergey&#039;s Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1043-1063.|J Dent Res.2000 Feb;79(2):778-84[PID:10728980]|J Clin Microbiol.2006 Sep;44(9):3313-7[PID:16954266]|Nat Rev Immunol.2006 Jul;6(7):555-63[PID:16729013]"
688,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,viscosus,Named,,,X82453,0,0,0,,,796,145,4947,SEQF2689,"Actinomyces naeslundii II sequences are essentially identical to A. viscosus.  The reference strain for this taxon is that for the type strain of A. viscosus, which is a hamster isolate.  Strains from animals are often different than those from humans, however, in this case, there appear to be a human taxon with high sequence similarity to the hamster strain.    The Oral phylotypes 169, 170, 171, 175, 176, and 688 cluster together and&nbsp;all&nbsp;are probably members of&nbsp;the&nbsp;species Actinomyces naeslundii&nbsp;(a fuzzy group).&nbsp;&nbsp;At this time, the Dewhirst laboratory has not examined whether strains classified as A. naeslundii genospecies 1&nbsp;or 2 fall&nbsp;consistently into particular phylotypes in this cluster.&nbsp; The taxonomy of this group is is discussed in the references [1-3].&nbsp; Over the next year, we will be sequencing a number of actinomyces strains from the Moores&#039; collection, and should be able to clarify these issues.There is a vast literature o&shy;n Actinomyces naeslundii&nbsp;which we will not attempt to review here.",Easily cultivatedMoores&#39; Collection included 34 isolates,"Gram positive, non-motile bacillusFacultative anaerobe",Common member of dental plaque,Appears to contribute to periodontal disease.&nbsp; Can be invasive and cause actinomycotic infections throughout the body.&nbsp;,Int J Syst Bacteriol. 1997 Jan;47(1):46-53[PID:8995800]|J Dent Res. 1993 Oct;72(10):1374-85[PID:8408879]|Int J Syst Bacteriol. 1990 Jul;40(3):273-86[PID:2397195]
689,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,naviforme,Named,,,,,,,,,10,24,0,,N/A,,,,,
690,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,necrophorum,Named,,,AF044948,0,0,0,Acinomyces pseudonecrophorus|Actinomyces necrophorus|Bacillus necrophorus|Bacillus necroseos|Bacillus necrosus|Bacterium necrophorum|Bacteroides necrophorus|Corynebacterium necrophorum|Fusiformis hemolyticus|Fusiformis necrophorus|Necrobacterium necrophorus|Proactinomyces necrophorus|Sphaerophorus necrophorus|Sphaerophorus pseudonecrophorus|Streptothrix necrophorus|Streptothrix necuphtora,859,957,2541,33356,SEQF2064|SEQF2347|SEQF2389|SEQF2532|SEQF2670,N/A,,,,,
